episode_id,timestamp,start_time,end_time,duration,max_x_reached,level_progress_percent,level_completed,lives_used,deaths,death_causes,total_reward,avg_reward_per_frame,distance_reward,completion_reward,powerup_reward,enemy_reward,score_reward,coin_reward,death_penalty,movement_penalty,stuck_penalty,score,coins_collected,enemies_killed,powerups_collected,time_remaining,frames_processed,actions_taken,avg_fps,sync_quality,status,termination_reason,curriculum_phase
14,2026-03-27T00:29:16.003037,1774589356.0030375,1774589361.1180425,5.115005016326904,40,1.2626262626262625,False,0,0,,-22.50000000000006,-0.07450331125827835,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.041975332580776,1.0,terminated,stuck_timeout,exploration
15,2026-03-27T00:29:21.900783,1774589361.9007826,1774589367.649442,5.748659372329712,47,1.4835858585858586,False,0,0,,-15.699999999999985,-0.04577259475218654,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,343,0,59.666085218229796,1.0,terminated,stuck_timeout,exploration
16,2026-03-27T00:29:28.419689,1774589368.4196892,1774589374.8256447,6.40595555305481,48,1.5151515151515151,False,0,0,,-12.499999999999975,-0.0328947368421052,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,380,0,59.31979965405618,1.0,terminated,stuck_timeout,exploration
17,2026-03-27T00:29:35.674746,1774589375.6747463,1774589385.2457974,9.571051120758057,76,2.398989898989899,False,0,0,,14.499999999999865,0.025438596491227834,7.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,570,0,59.55458734973868,1.0,terminated,stuck_timeout,exploration
18,2026-03-27T00:29:46.119853,1774589386.1198525,1774589391.1883924,5.06853985786438,40,1.2626262626262625,False,0,0,,-22.55000000000007,-0.07466887417218566,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.583234712343206,1.0,terminated,stuck_timeout,exploration
19,2026-03-27T00:29:51.921432,1774589391.9214323,1774589400.9323492,9.010916948318481,57,1.7992424242424243,False,0,0,,-18.149999999999995,-0.03367346938775509,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,539,0,59.81633202163541,1.0,terminated,stuck_timeout,exploration
20,2026-03-27T00:30:01.758245,1774589401.7582445,1774589421.3369157,19.57867121696472,173,5.460858585858586,False,0,0,,83.70000000000081,0.07147736976942853,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1171,0,59.80998337544686,1.0,terminated,stuck_timeout,exploration
21,2026-03-27T00:30:22.522082,1774589422.5220819,1774589446.8802352,24.358153343200684,457,14.42550505050505,False,0,0,,419.74999999999665,0.2873032169746726,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1461,0,59.97991635141021,1.0,terminated,stuck_timeout,exploration
22,2026-03-27T00:30:48.068593,1774589448.0685925,1774589453.0896187,5.021026134490967,40,1.2626262626262625,False,0,0,,-20.600000000000062,-0.06821192052980153,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.14706793208453,1.0,terminated,stuck_timeout,exploration
23,2026-03-27T00:30:53.819838,1774589453.819838,1774589461.1773508,7.357512712478638,60,1.893939393939394,False,0,0,,1.349999999999989,0.0030963302752293324,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,436,0,59.2591568697566,1.0,terminated,stuck_timeout,exploration
24,2026-03-27T00:31:01.946147,1774589461.946147,1774589470.6083636,8.662216663360596,148,4.671717171717172,False,0,0,,96.15000000000084,0.18669902912621522,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,515,0,59.453604084777126,1.0,terminated,stuck_timeout,exploration
25,2026-03-27T00:31:11.452680,1774589471.45268,1774589476.4840922,5.031412124633789,40,1.2626262626262625,False,0,0,,-21.750000000000096,-0.07201986754966919,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.022910570455615,1.0,terminated,stuck_timeout,exploration
26,2026-03-27T00:31:17.219031,1774589477.2190313,1774589484.8652897,7.646258354187012,40,1.2626262626262625,False,0,0,,-30.8500000000002,-0.06780219780219825,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,455,0,59.50622891925261,1.0,terminated,stuck_timeout,exploration
27,2026-03-27T00:31:25.692008,1774589485.6920075,1774589494.3996437,8.70763611793518,105,3.3143939393939394,False,0,0,,49.49999999999973,0.09555984555984504,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,518,0,59.48801637829946,1.0,terminated,stuck_timeout,exploration
28,2026-03-27T00:31:35.260466,1774589495.260466,1774589503.1638465,7.903380393981934,149,4.703282828282828,False,0,0,,95.90000000000046,0.20447761194029948,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,469,0,59.34169641601994,1.0,terminated,stuck_timeout,exploration
29,2026-03-27T00:31:44.069755,1774589504.0697553,1774589520.9600568,16.89030146598816,184,5.808080808080808,False,0,0,,109.05000000000086,0.10733267716535518,18.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1016,0,60.15286358540785,1.0,terminated,stuck_timeout,exploration
30,2026-03-27T00:32:02.112968,1774589522.1129677,1774589528.1760166,6.063048839569092,60,1.893939393939394,False,0,0,,-1.8499999999999872,-0.0051104972375690255,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,362,0,59.70593501366678,1.0,terminated,stuck_timeout,exploration
31,2026-03-27T00:32:08.941224,1774589528.9412239,1774589534.481329,5.540105104446411,42,1.3257575757575757,False,0,0,,-21.350000000000055,-0.06489361702127676,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,329,0,59.38515493793596,1.0,terminated,stuck_timeout,exploration
32,2026-03-27T00:32:15.291932,1774589535.2919319,1774589540.317237,5.0253050327301025,40,1.2626262626262625,False,0,0,,-22.10000000000004,-0.07317880794702,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.095854487052335,1.0,terminated,stuck_timeout,exploration
33,2026-03-27T00:32:21.019147,1774589541.019147,1774589553.9480221,12.928875207901001,59,1.8623737373737372,False,0,0,,-24.450000000000045,-0.03163001293661067,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,773,0,59.788650410022505,1.0,terminated,stuck_timeout,exploration
34,2026-03-27T00:32:34.883837,1774589554.8838365,1774589560.0220814,5.138244867324829,40,1.2626262626262625,False,0,0,,-23.000000000000096,-0.07615894039735131,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,58.774933425318245,1.0,terminated,stuck_timeout,exploration
35,2026-03-27T00:32:40.739481,1774589560.739481,1774589580.2704053,19.530924320220947,280,8.83838383838384,False,0,0,,229.20000000000275,0.1957301451750664,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1171,0,59.95619975792077,1.0,terminated,stuck_timeout,exploration
36,2026-03-27T00:33:01.315588,1774589581.315588,1774589590.3594966,9.043908596038818,97,3.061868686868687,False,0,0,,30.499999999999396,0.05648148148148036,9.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,540,0,59.708697214887486,1.0,terminated,stuck_timeout,exploration
37,2026-03-27T00:33:11.201653,1774589591.201653,1774589596.3024042,5.100751161575317,40,1.2626262626262625,False,0,0,,-20.300000000000075,-0.06721854304635787,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.20696588279171,1.0,terminated,stuck_timeout,exploration
38,2026-03-27T00:33:17.007965,1774589597.0079646,1774589602.6117108,5.603746175765991,45,1.4204545454545454,False,0,0,,-18.600000000000048,-0.05568862275449116,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0,59.60298513241361,1.0,terminated,stuck_timeout,exploration
39,2026-03-27T00:33:23.364681,1774589603.3646812,1774589614.8538098,11.489128589630127,170,5.366161616161616,False,0,0,,123.55000000000086,0.1801020408163278,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,686,0,59.70861886071767,1.0,terminated,stuck_timeout,exploration
40,2026-03-27T00:33:35.743324,1774589615.7433236,1774589622.6570857,6.913762092590332,113,3.566919191919192,False,0,0,,55.39999999999981,0.13446601941747527,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,412,0,59.59128973233714,1.0,terminated,stuck_timeout,exploration
41,2026-03-27T00:33:43.487948,1774589623.4879482,1774589630.9178023,7.429854154586792,46,1.452020202020202,False,0,0,,-16.049999999999986,-0.03614864864864862,4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,444,0,59.758911919677224,1.0,terminated,stuck_timeout,exploration
42,2026-03-27T00:33:51.702636,1774589631.7026355,1774589650.6100023,18.90736675262451,266,8.396464646464647,False,0,0,,213.65000000000234,0.18873674911660984,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1132,0,59.870843719835726,1.0,terminated,stuck_timeout,exploration
43,2026-03-27T00:34:11.783595,1774589651.783595,1774589671.4676702,19.684075117111206,117,3.6931818181818183,False,0,0,,33.74999999999943,0.028601694915253755,11.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1180,0,59.94693644377711,1.0,terminated,stuck_timeout,exploration
44,2026-03-27T00:34:32.564692,1774589672.5646918,1774589683.9005892,11.335897445678711,66,2.083333333333333,False,0,0,,-14.649999999999967,-0.021639586410635105,6.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,677,0,59.72178235064001,1.0,terminated,stuck_timeout,exploration
45,2026-03-27T00:34:44.744606,1774589684.7446058,1774589698.102911,13.358305215835571,208,6.565656565656567,False,0,0,,149.70000000000258,0.18665835411471643,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,802,0,60.03755619008248,1.0,terminated,stuck_timeout,exploration
46,2026-03-27T00:34:59.022018,1774589699.0220177,1774589711.9927802,12.970762491226196,350,11.047979797979798,False,0,0,,318.2999999999967,0.4075544174135681,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,781,0,60.212342992811045,1.0,terminated,stuck_timeout,exploration
47,2026-03-27T00:35:12.935416,1774589712.935416,1774589727.8419254,14.906509399414062,81,2.556818181818182,False,0,0,,3.3000000000000185,0.0037120359955005833,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,889,0,59.63837516749189,1.0,terminated,stuck_timeout,exploration
48,2026-03-27T00:35:28.841539,1774589728.841539,1774589741.0939987,12.25245976448059,249,7.859848484848484,False,0,0,,193.40000000000185,0.26456908344733493,24.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,731,0,59.66148953364784,1.0,terminated,stuck_timeout,exploration
49,2026-03-27T00:35:42.113042,1774589742.1130416,1774589748.91007,6.797028303146362,53,1.672979797979798,False,0,0,,-5.199999999999946,-0.012776412776412643,5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,407,0,59.879109200060064,1.0,terminated,stuck_timeout,exploration
50,2026-03-27T00:35:49.676005,1774589749.6760051,1774589767.7385406,18.062535524368286,428,13.51010101010101,False,0,0,,401.3499999999957,0.3692272309107596,42.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1087,0,60.179812437380185,1.0,terminated,stuck_timeout,exploration
51,2026-03-27T00:36:08.850775,1774589768.8507745,1774589776.7679684,7.91719388961792,99,3.125,False,0,0,,46.29999999999949,0.09999999999999891,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,463,0,58.48031593708313,1.0,terminated,stuck_timeout,exploration
52,2026-03-27T00:36:19.017930,1774589779.0179296,1774589784.1107721,5.0928425788879395,40,1.2626262626262625,False,0,0,,-22.700000000000085,-0.07516556291390757,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.29890730412955,1.0,terminated,stuck_timeout,exploration
53,2026-03-27T00:36:24.954378,1774589784.9543777,1774589795.9376392,10.983261585235596,134,4.22979797979798,False,0,0,,56.89999999999999,0.08660578386605783,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,657,0,59.818296678209094,1.0,terminated,stuck_timeout,exploration
54,2026-03-27T00:36:37.142712,1774589797.142712,1774589808.5063727,11.36366057395935,68,2.146464646464646,False,0,0,,-5.099999999999923,-0.007488986784140857,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,681,0,59.92787232316325,1.0,terminated,stuck_timeout,exploration
55,2026-03-27T00:36:49.642408,1774589809.642408,1774589829.3523562,19.709948301315308,434,13.69949494949495,False,0,0,,398.09999999999957,0.3368020304568524,43.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1182,0,59.969715898296975,1.0,terminated,stuck_timeout,exploration
56,2026-03-27T00:37:11.901722,1774589831.901722,1774589837.46752,5.565798044204712,45,1.4204545454545454,False,0,0,,-13.39999999999997,-0.040119760479041824,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,334,0,60.009363858929724,1.0,terminated,stuck_timeout,exploration
57,2026-03-27T00:37:18.358902,1774589838.3589022,1774589843.4443548,5.085452556610107,40,1.2626262626262625,False,0,0,,-20.950000000000074,-0.06937086092715257,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.38507864112472,1.0,terminated,stuck_timeout,exploration
58,2026-03-27T00:37:24.327130,1774589844.3271296,1774589849.8574882,5.530358552932739,51,1.6098484848484849,False,0,0,,-12.699999999999939,-0.03836858006042278,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,331,0,59.85145390337689,1.0,terminated,stuck_timeout,exploration
59,2026-03-27T00:37:30.742783,1774589850.742783,1774589858.161818,7.419034957885742,45,1.4204545454545454,False,0,0,,-18.299999999999994,-0.04149659863945577,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,441,0,59.44169322605201,1.0,terminated,stuck_timeout,exploration
60,2026-03-27T00:37:39.174114,1774589859.174114,1774589864.2447028,5.070588827133179,40,1.2626262626262625,False,0,0,,-24.000000000000117,-0.07947019867549708,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.55915778143373,1.0,terminated,stuck_timeout,exploration
61,2026-03-27T00:37:45.499840,1774589865.4998395,1774589890.0339627,24.534123182296753,314,9.91161616161616,False,0,0,,252.3000000000026,0.17163265306122627,31.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1470,0,59.91654925172616,1.0,terminated,stuck_timeout,exploration
62,2026-03-27T00:38:13.276802,1774589893.2768018,1774589907.1790426,13.902240753173828,229,7.228535353535354,False,0,0,,162.450000000002,0.1957228915662675,22.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,830,0,59.702605841473016,1.0,terminated,stuck_timeout,exploration
63,2026-03-27T00:38:29.370868,1774589909.3708677,1774589914.4830372,5.112169504165649,40,1.2626262626262625,False,0,0,,-22.750000000000057,-0.07533112582781476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,59.074723511009445,1.0,terminated,stuck_timeout,exploration
64,2026-03-27T00:38:35.308933,1774589915.308933,1774589925.3530858,10.044152736663818,108,3.4090909090909087,False,0,0,,47.69999999999952,0.07963272120200254,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0,59.636687703233676,1.0,terminated,stuck_timeout,exploration
65,2026-03-27T00:38:46.447037,1774589926.4470365,1774589940.131451,13.684414386749268,230,7.2601010101010095,False,0,0,,182.50000000000242,0.22310513447433059,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,818,0,59.7760325638835,1.0,terminated,stuck_timeout,exploration
66,2026-03-27T00:39:02.179470,1774589942.1794696,1774589948.756447,6.576977491378784,47,1.4835858585858586,False,0,0,,-13.39999999999997,-0.034010152284263885,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,394,0,59.90593711419296,1.0,terminated,stuck_timeout,exploration
67,2026-03-27T00:39:09.741053,1774589949.741053,1774589955.342768,5.601714849472046,46,1.452020202020202,False,0,0,,-13.949999999999985,-0.0415178571428571,4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,336,0,59.98163223743307,1.0,terminated,stuck_timeout,exploration
68,2026-03-27T00:39:16.277909,1774589956.2779088,1774589965.1577704,8.87986159324646,157,4.95580808080808,False,0,0,,105.25000000000055,0.1985849056603784,15.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,530,0,59.685614965337884,1.0,terminated,stuck_timeout,exploration
69,2026-03-27T00:39:26.218647,1774589966.2186472,1774589975.1091363,8.890489101409912,49,1.5467171717171717,False,0,0,,-24.550000000000082,-0.045973782771535736,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,534,0,60.064187010286616,1.0,terminated,stuck_timeout,exploration
70,2026-03-27T00:39:36.210791,1774589976.2107909,1774589994.4254293,18.214638471603394,229,7.228535353535354,False,0,0,,169.00000000000279,0.15433789954338153,22.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1095,0,60.11648277878829,1.0,terminated,stuck_timeout,exploration
71,2026-03-27T00:39:56.924116,1774589996.9241164,1774590016.8018732,19.87775683403015,323,10.195707070707071,False,0,0,,270.60000000000036,0.22663316582914603,32.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1194,0,60.06713986740728,1.0,terminated,stuck_timeout,exploration
72,2026-03-27T00:40:19.445458,1774590019.4454577,1774590024.8725297,5.427072048187256,43,1.3573232323232325,False,0,0,,-17.100000000000023,-0.05277777777777785,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,324,0,59.70069995813343,1.0,terminated,stuck_timeout,exploration
73,2026-03-27T00:40:25.857052,1774590025.8570523,1774590030.9796257,5.122573375701904,40,1.2626262626262625,False,0,0,,-22.90000000000004,-0.07582781456953656,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,58.954743612358584,1.0,terminated,stuck_timeout,exploration
74,2026-03-27T00:40:31.866205,1774590031.8662045,1774590040.7955215,8.929316997528076,66,2.083333333333333,False,0,0,,0.14999999999996394,0.00027985074626858946,6.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,536,0,60.026987523052675,1.0,terminated,stuck_timeout,exploration
75,2026-03-27T00:40:41.819972,1774590041.8199718,1774590049.2289696,7.4089977741241455,65,2.051767676767677,False,0,0,,3.1499999999999395,0.007126696832579048,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,442,0,59.65719163038229,1.0,terminated,stuck_timeout,exploration
76,2026-03-27T00:40:50.151658,1774590050.151658,1774590061.390887,11.239228963851929,84,2.6515151515151514,False,0,0,,11.949999999999909,0.017756315007429285,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,673,0,59.87955242877695,1.0,terminated,stuck_timeout,exploration
77,2026-03-27T00:41:02.523585,1774590062.5235853,1774590069.9577897,7.434204339981079,52,1.6414141414141417,False,0,0,,-8.299999999999937,-0.018778280542986282,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,442,0,59.4549167316976,1.0,terminated,stuck_timeout,exploration
78,2026-03-27T00:41:10.942633,1774590070.9426334,1774590077.3445249,6.401891469955444,40,1.2626262626262625,False,0,0,,-21.20000000000006,-0.05564304461942273,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,381,0,59.513661202796314,1.0,terminated,stuck_timeout,exploration
79,2026-03-27T00:41:18.311090,1774590078.3110898,1774590094.0703351,15.7592453956604,229,7.228535353535354,False,0,0,,178.85000000000204,0.1890591966173383,22.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,946,0,60.028254922694366,1.0,terminated,stuck_timeout,exploration
80,2026-03-27T00:41:36.506222,1774590096.5062218,1774590101.5294216,5.023199796676636,40,1.2626262626262625,False,0,0,,-20.000000000000068,-0.06622516556291413,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.121040815418915,1.0,terminated,stuck_timeout,exploration
81,2026-03-27T00:41:42.829239,1774590102.829239,1774590123.1757545,20.346515655517578,339,10.700757575757576,False,0,0,,308.7499999999973,0.2528665028665007,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1221,0,60.010275010841404,1.0,terminated,stuck_timeout,exploration
82,2026-03-27T00:42:06.227721,1774590126.2277215,1774590131.2389908,5.0112693309783936,40,1.2626262626262625,False,0,0,,-22.250000000000085,-0.073675496688742,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,302,0,60.26417261852456,1.0,terminated,stuck_timeout,exploration
83,2026-03-27T00:42:12.216141,1774590132.2161415,1774590145.6565194,13.440377950668335,221,6.976010101010101,False,0,0,,168.50000000000335,0.20879801734820738,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,807,0,60.04295436943953,1.0,terminated,stuck_timeout,exploration
84,2026-03-27T00:42:27.693865,1774590147.6938653,1774590158.3043487,10.610483407974243,244,7.7020202020202015,False,0,0,,212.55000000000044,0.33525236593060004,24.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,634,0,59.75222575849101,1.0,failed,death,exploration
85,2026-03-27T00:42:40.040524,1774590160.0405238,1774590177.9274962,17.886972427368164,104,3.2828282828282833,False,0,0,,16.84999999999961,0.015703634669151548,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1073,0,59.98779303523967,1.0,terminated,stuck_timeout,exploration
